study.ID,ID,publication.year,data.year,exp.year,exp.length,disturbance,focus,technique,intervention,paradigm,hypothesis,pathway,plant.species,target.plant,measure.success,outcome,measured.factor,treatment,control,unit,Nsites,n.t,n.c,ntotalsamples,mean.t,mean.c,sd.t,sd.c,se.t,se.c,p,df,measure.dispersion,lat,long,continent,country,ecosystem,elevation,MAP,MAT,aridity.index,potential.evaporation (mm),grazing,soil,notes,spatial.grain,term
20,20.1,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,sand,0 year of plantation,desert steppe,percent,6,10,10,60,99.67,13.54,0.82,6.45,0.26,2.04,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.1,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,sand,14 years of plantation,desert steppe,percent,6,10,10,60,78.87,13.54,4.78,6.45,1.51,2.04,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.1,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,sand,23 years of plantation,desert steppe,percent,6,10,10,60,71.54,13.54,3.73,6.45,1.18,2.04,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.1,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,sand,34 years of plantation,desert steppe,percent,6,10,10,60,70.48,13.54,3.79,6.45,1.2,2.04,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.1,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,sand,43 years of plantation,desert steppe,percent,6,10,10,60,68.28,13.54,5.41,6.45,1.71,2.04,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.1,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,sand,50 years of plantation,desert steppe,percent,6,10,10,60,66.39,13.54,5.6,6.45,1.77,2.04,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.101,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total N,0 year of plantation,desert steppe,g kg-1,6,10,10,60,0.17,2.07,0.06,0.79,0.02,0.25,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.101,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total N,14 years of plantation,desert steppe,g kg-1,6,10,10,60,0.22,2.07,0.16,0.79,0.05,0.25,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.101,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total N,23 years of plantation,desert steppe,g kg-1,6,10,10,60,0.52,2.07,0.25,0.79,0.08,0.25,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.101,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total N,34 years of plantation,desert steppe,g kg-1,6,10,10,60,0.66,2.07,0.28,0.79,0.09,0.25,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.101,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total N,43 years of plantation,desert steppe,g kg-1,6,10,10,60,0.74,2.07,0.32,0.79,0.1,0.25,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.101,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total N,50 years of plantation,desert steppe,g kg-1,6,10,10,60,1.02,2.07,0.66,0.79,0.21,0.25,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.11,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,C N ratio,0 year of plantation,desert steppe,,6,10,10,60,2.17,10.08,2.62,5.09,0.83,1.61,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.11,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,C N ratio,14 years of plantation,desert steppe,,6,10,10,60,7.5,10.08,9.3,5.09,2.94,1.61,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.11,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,C N ratio,23 years of plantation,desert steppe,,6,10,10,60,8.31,10.08,4.78,5.09,1.51,1.61,0.1,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.11,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,C N ratio,34 years of plantation,desert steppe,,6,10,10,60,8.42,10.08,3.54,5.09,1.12,1.61,0.1,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.11,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,C N ratio,43 years of plantation,desert steppe,,6,10,10,60,10.49,10.08,4.65,5.09,1.47,1.61,0.1,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.11,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,C N ratio,50 years of plantation,desert steppe,,6,10,10,60,7.94,10.08,6.48,5.09,2.05,1.61,0.1,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.12,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total P,0 year of plantation,desert steppe,g kg-1,6,10,10,60,0.4,1.38,0.19,0.13,0.06,0.04,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.12,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total P,14 years of plantation,desert steppe,g kg-1,6,10,10,60,0.44,1.38,0.16,0.13,0.05,0.04,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.12,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total P,23 years of plantation,desert steppe,g kg-1,6,10,10,60,0.71,1.38,0.09,0.13,0.03,0.04,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.12,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total P,34 years of plantation,desert steppe,g kg-1,6,10,10,60,0.72,1.38,0.06,0.13,0.02,0.04,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.12,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total P,43 years of plantation,desert steppe,g kg-1,6,10,10,60,0.75,1.38,0.06,0.13,0.02,0.04,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.12,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total P,50 years of plantation,desert steppe,g kg-1,6,10,10,60,0.77,1.38,0.06,0.13,0.02,0.04,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.13,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total K,0 year of plantation,desert steppe,g kg-1,6,10,10,60,0.11,1.78,0.13,0.19,0.04,0.06,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.13,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total K,14 years of plantation,desert steppe,g kg-1,6,10,10,60,0.99,1.78,0.41,0.19,0.13,0.06,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.13,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total K,23 years of plantation,desert steppe,g kg-1,6,10,10,60,1.17,1.78,0.28,0.19,0.09,0.06,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.13,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total K,34 years of plantation,desert steppe,g kg-1,6,10,10,60,1.23,1.78,0.32,0.19,0.1,0.06,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.13,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total K,43 years of plantation,desert steppe,g kg-1,6,10,10,60,1.25,1.78,0.28,0.19,0.09,0.06,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.13,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total K,50 years of plantation,desert steppe,g kg-1,6,10,10,60,1.32,1.78,0.16,0.19,0.05,0.06,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.14,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,electrical conductivity,0 year of plantation,desert steppe,m s-1,6,10,10,60,0.09,1.28,0.16,3.04,0.05,0.96,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.14,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,electrical conductivity,14 years of plantation,desert steppe,m s-1,6,10,10,60,0.14,1.28,0.06,3.04,0.02,0.96,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.14,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,electrical conductivity,23 years of plantation,desert steppe,m s-1,6,10,10,60,0.15,1.28,0.22,3.04,0.07,0.96,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.14,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,electrical conductivity,34 years of plantation,desert steppe,m s-1,6,10,10,60,0.17,1.28,0.09,3.04,0.03,0.96,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.14,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,electrical conductivity,43 years of plantation,desert steppe,m s-1,6,10,10,60,0.17,1.28,0.16,3.04,0.05,0.96,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.14,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,electrical conductivity,50 years of plantation,desert steppe,m s-1,6,10,10,60,0.19,1.28,0.16,3.04,0.05,0.96,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.15,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total salts,0 year of plantation,desert steppe,g kg-1,6,10,10,60,0.4,1.3,0.25,1.08,0.08,0.34,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.15,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total salts,14 years of plantation,desert steppe,g kg-1,6,10,10,60,0.6,1.3,0.19,1.08,0.06,0.34,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.15,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total salts,23 years of plantation,desert steppe,g kg-1,6,10,10,60,0.8,1.3,0.73,1.08,0.23,0.34,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
20,20.15,2007,2005,1956,600,desertification,soil,planting,vegetation,active,"plantations, topsoil conditions",planting-soil condition,multiple shrubs,multiple,desert steppe,soil,total salts,34 years of plantation,desert steppe,g kg-1,6,10,10,60,0.8,1.3,0.28,1.08,0.09,0.34,0.05,59,std.error,37.53,105.03,Asia,China,sand dune,1325,180.2,,,2900,,physicochemical properties,soil conservation,,
